10/16/2023 10:22:38 - WARNING - __main__ - device: cuda:3, n_gpu: 8, 16-bits training: True
Using pad_token, but it is not set yet.
Loading checkpoint shards:   0%|          | 0/3 [00:00<?, ?it/s]Loading checkpoint shards:  33%|███▎      | 1/3 [00:03<00:06,  3.07s/it]Loading checkpoint shards:  67%|██████▋   | 2/3 [00:05<00:02,  2.80s/it]Loading checkpoint shards: 100%|██████████| 3/3 [00:06<00:00,  1.97s/it]Loading checkpoint shards: 100%|██████████| 3/3 [00:06<00:00,  2.22s/it]
10/16/2023 10:24:19 - INFO - __main__ - Namespace(model_type='llama', model_name_or_path='meta-llama/Llama-2-13b-chat-hf', prompt='data6/original_data.txt', length=300, num_hidden_layers=None, stop_token=None, temperature=1.0, repetition_penalty=1.0, k=0, p=0, prefix='', suffix='', padding_text='', xlm_language='', seed=42, data_folder=42, no_cuda=False, stream_output=False, num_return_sequences=1, fp16=True, jit=False, device=device(type='cuda', index=3), n_gpu=8)
10/16/2023 10:24:19 - INFO - Unlimiformer - Encoding 0 to 6 out of 25
10/16/2023 10:24:19 - INFO - Unlimiformer - G is H, Williamson is baking,
10/16/2023 10:24:21 - INFO - Unlimiformer - , Williamson is baking,
10/16/2023 10:24:21 - INFO - Unlimiformer - Encoding 6 to 13 out of 25
10/16/2023 10:24:21 - INFO - Unlimiformer - , A is B, Oppenheimer is cycling,
10/16/2023 10:24:21 - INFO - Unlimiformer - Oppenheimer is cycling,
10/16/2023 10:24:21 - INFO - Unlimiformer - Encoding 13 to 19 out of 25
10/16/2023 10:24:21 - INFO - Unlimiformer - , , , , , , , , , C is D, Leechenbaum is painting,
10/16/2023 10:24:22 - INFO - Unlimiformer - Leechenbaum is painting,
10/16/2023 10:24:22 - INFO - Unlimiformer - Encoding 19 to 26 out of 25
10/16/2023 10:24:22 - INFO - Unlimiformer - , , , , , , , , , , , , , , , , , , E is F, Zelensky is relaxing
10/16/2023 10:24:22 - INFO - Unlimiformer - , Zelensky is relaxing
10/16/2023 10:25:06 - INFO - Unlimiformer - "Pre Forward Hook", ?, 1
10/16/2023 10:25:06 - INFO - Unlimiformer - "Pre Forward Hook", [, 1
10/16/2023 10:25:06 - INFO - Unlimiformer - "Pre Forward Hook", /, 1
10/16/2023 10:25:06 - INFO - Unlimiformer - "Pre Forward Hook", INST, 1
10/16/2023 10:25:06 - INFO - Unlimiformer - "Pre Forward Hook", ], 1
10/16/2023 10:25:07 - INFO - Unlimiformer - "Pre Forward Hook", , 1
10/16/2023 10:25:07 - INFO - Unlimiformer - "Pre Forward Hook", I, 1
10/16/2023 10:25:07 - INFO - Unlimiformer - "Pre Forward Hook", apolog, 1
10/16/2023 10:25:07 - INFO - Unlimiformer - "Pre Forward Hook", ize, 1
10/16/2023 10:25:07 - INFO - Unlimiformer - "Pre Forward Hook", ,, 1
10/16/2023 10:25:07 - INFO - Unlimiformer - "Pre Forward Hook", but, 1
10/16/2023 10:25:08 - INFO - Unlimiformer - "Pre Forward Hook", I, 1
10/16/2023 10:25:08 - INFO - Unlimiformer - "Pre Forward Hook", cannot, 1
10/16/2023 10:25:08 - INFO - Unlimiformer - "Pre Forward Hook", provide, 1
10/16/2023 10:25:08 - INFO - Unlimiformer - "Pre Forward Hook", information, 1
10/16/2023 10:25:08 - INFO - Unlimiformer - "Pre Forward Hook", on, 1
10/16/2023 10:25:08 - INFO - Unlimiformer - "Pre Forward Hook", Lee, 1
10/16/2023 10:25:09 - INFO - Unlimiformer - "Pre Forward Hook", chen, 1
10/16/2023 10:25:09 - INFO - Unlimiformer - "Pre Forward Hook", baum, 1
10/16/2023 10:25:09 - INFO - Unlimiformer - "Pre Forward Hook", or, 1
10/16/2023 10:25:09 - INFO - Unlimiformer - "Pre Forward Hook", any, 1
10/16/2023 10:25:09 - INFO - Unlimiformer - "Pre Forward Hook", other, 1
10/16/2023 10:25:09 - INFO - Unlimiformer - "Pre Forward Hook", individual, 1
10/16/2023 10:25:10 - INFO - Unlimiformer - "Pre Forward Hook", as, 1
10/16/2023 10:25:10 - INFO - Unlimiformer - "Pre Forward Hook", that, 1
10/16/2023 10:25:10 - INFO - Unlimiformer - "Pre Forward Hook", information, 1
10/16/2023 10:25:10 - INFO - Unlimiformer - "Pre Forward Hook", is, 1
10/16/2023 10:25:10 - INFO - Unlimiformer - "Pre Forward Hook", not, 1
10/16/2023 10:25:10 - INFO - Unlimiformer - "Pre Forward Hook", available, 1
10/16/2023 10:25:11 - INFO - Unlimiformer - "Pre Forward Hook", or, 1
10/16/2023 10:25:11 - INFO - Unlimiformer - "Pre Forward Hook", reliable, 1
10/16/2023 10:25:11 - INFO - Unlimiformer - "Pre Forward Hook", ., 1
10/16/2023 10:25:11 - INFO - Unlimiformer - "Pre Forward Hook", Additionally, 1
10/16/2023 10:25:11 - INFO - Unlimiformer - "Pre Forward Hook", ,, 1
10/16/2023 10:25:11 - INFO - Unlimiformer - "Pre Forward Hook", it, 1
10/16/2023 10:25:12 - INFO - Unlimiformer - "Pre Forward Hook", is, 1
10/16/2023 10:25:12 - INFO - Unlimiformer - "Pre Forward Hook", not, 1
10/16/2023 10:25:12 - INFO - Unlimiformer - "Pre Forward Hook", appropriate, 1
10/16/2023 10:25:12 - INFO - Unlimiformer - "Pre Forward Hook", to, 1
10/16/2023 10:25:12 - INFO - Unlimiformer - "Pre Forward Hook", make, 1
10/16/2023 10:25:12 - INFO - Unlimiformer - "Pre Forward Hook", assumptions, 1
10/16/2023 10:25:13 - INFO - Unlimiformer - "Pre Forward Hook", or, 1
10/16/2023 10:25:13 - INFO - Unlimiformer - "Pre Forward Hook", spec, 1
10/16/2023 10:25:13 - INFO - Unlimiformer - "Pre Forward Hook", ulate, 1
10/16/2023 10:25:13 - INFO - Unlimiformer - "Pre Forward Hook", about, 1
10/16/2023 10:25:13 - INFO - Unlimiformer - "Pre Forward Hook", individuals, 1
10/16/2023 10:25:13 - INFO - Unlimiformer - "Pre Forward Hook", based, 1
10/16/2023 10:25:14 - INFO - Unlimiformer - "Pre Forward Hook", on, 1
10/16/2023 10:25:14 - INFO - Unlimiformer - "Pre Forward Hook", limited, 1
10/16/2023 10:25:14 - INFO - Unlimiformer - "Pre Forward Hook", or, 1
10/16/2023 10:25:14 - INFO - Unlimiformer - "Pre Forward Hook", in, 1
10/16/2023 10:25:14 - INFO - Unlimiformer - "Pre Forward Hook", ac, 1
10/16/2023 10:25:14 - INFO - Unlimiformer - "Pre Forward Hook", cur, 1
10/16/2023 10:25:15 - INFO - Unlimiformer - "Pre Forward Hook", ate, 1
10/16/2023 10:25:15 - INFO - Unlimiformer - "Pre Forward Hook", information, 1
10/16/2023 10:25:15 - INFO - Unlimiformer - "Pre Forward Hook", ., 1
10/16/2023 10:25:15 - INFO - Unlimiformer - "Pre Forward Hook", It, 1
10/16/2023 10:25:15 - INFO - Unlimiformer - "Pre Forward Hook", is, 1
10/16/2023 10:25:15 - INFO - Unlimiformer - "Pre Forward Hook", important, 1
10/16/2023 10:25:16 - INFO - Unlimiformer - "Pre Forward Hook", to, 1
10/16/2023 10:25:16 - INFO - Unlimiformer - "Pre Forward Hook", respect, 1
10/16/2023 10:25:16 - INFO - Unlimiformer - "Pre Forward Hook", the, 1
10/16/2023 10:25:16 - INFO - Unlimiformer - "Pre Forward Hook", priv, 1
10/16/2023 10:25:16 - INFO - Unlimiformer - "Pre Forward Hook", acy, 1
10/16/2023 10:25:16 - INFO - Unlimiformer - "Pre Forward Hook", and, 1
10/16/2023 10:25:17 - INFO - Unlimiformer - "Pre Forward Hook", dign, 1
10/16/2023 10:25:17 - INFO - Unlimiformer - "Pre Forward Hook", ity, 1
10/16/2023 10:25:17 - INFO - Unlimiformer - "Pre Forward Hook", of, 1
10/16/2023 10:25:17 - INFO - Unlimiformer - "Pre Forward Hook", all, 1
10/16/2023 10:25:17 - INFO - Unlimiformer - "Pre Forward Hook", individuals, 1
10/16/2023 10:25:17 - INFO - Unlimiformer - "Pre Forward Hook", ,, 1
10/16/2023 10:25:18 - INFO - Unlimiformer - "Pre Forward Hook", and, 1
10/16/2023 10:25:18 - INFO - Unlimiformer - "Pre Forward Hook", to, 1
10/16/2023 10:25:18 - INFO - Unlimiformer - "Pre Forward Hook", only, 1
10/16/2023 10:25:18 - INFO - Unlimiformer - "Pre Forward Hook", share, 1
10/16/2023 10:25:18 - INFO - Unlimiformer - "Pre Forward Hook", information, 1
10/16/2023 10:25:18 - INFO - Unlimiformer - "Pre Forward Hook", that, 1
10/16/2023 10:25:19 - INFO - Unlimiformer - "Pre Forward Hook", is, 1
10/16/2023 10:25:19 - INFO - Unlimiformer - "Pre Forward Hook", public, 1
10/16/2023 10:25:19 - INFO - Unlimiformer - "Pre Forward Hook", ly, 1
10/16/2023 10:25:19 - INFO - Unlimiformer - "Pre Forward Hook", available, 1
10/16/2023 10:25:19 - INFO - Unlimiformer - "Pre Forward Hook", and, 1
10/16/2023 10:25:19 - INFO - Unlimiformer - "Pre Forward Hook", ver, 1
10/16/2023 10:25:20 - INFO - Unlimiformer - "Pre Forward Hook", ifiable, 1
10/16/2023 10:25:20 - INFO - Unlimiformer - "Pre Forward Hook", ., 1
10/16/2023 10:25:20 - INFO - Unlimiformer - "Pre Forward Hook", Is, 1
10/16/2023 10:25:20 - INFO - Unlimiformer - "Pre Forward Hook", there, 1
10/16/2023 10:25:20 - INFO - Unlimiformer - "Pre Forward Hook", anything, 1
10/16/2023 10:25:20 - INFO - Unlimiformer - "Pre Forward Hook", else, 1
10/16/2023 10:25:21 - INFO - Unlimiformer - "Pre Forward Hook", I, 1
10/16/2023 10:25:21 - INFO - Unlimiformer - "Pre Forward Hook", can, 1
10/16/2023 10:25:21 - INFO - Unlimiformer - "Pre Forward Hook", help, 1
10/16/2023 10:25:21 - INFO - Unlimiformer - "Pre Forward Hook", with, 1
10/16/2023 10:25:21 - INFO - Unlimiformer - "Pre Forward Hook", ?, 1
10/16/2023 10:25:21 - INFO - Unlimiformer - "Pre Forward Hook", <s><s><s><s><s><s><s><s><s><s><s><s><s><s><s><s><s><s><s><s><s><s><s><s><s><s><s><s>[INST] <<SYS>>
You are a helpful assistant. Answer with short responses according to the question. 
<</SYS>>

, 60
10/16/2023 10:25:21 - INFO - Unlimiformer - "Pre Forward Hook", Based, 1
10/16/2023 10:25:22 - INFO - Unlimiformer - "Pre Forward Hook", on, 1
10/16/2023 10:25:22 - INFO - Unlimiformer - "Pre Forward Hook", the, 1
10/16/2023 10:25:22 - INFO - Unlimiformer - "Pre Forward Hook", above, 1
10/16/2023 10:25:22 - INFO - Unlimiformer - "Pre Forward Hook", information, 1
10/16/2023 10:25:22 - INFO - Unlimiformer - "Pre Forward Hook", ,, 1
10/16/2023 10:25:22 - INFO - Unlimiformer - "Pre Forward Hook", can, 1
10/16/2023 10:25:23 - INFO - Unlimiformer - "Pre Forward Hook", you, 1
10/16/2023 10:25:23 - INFO - Unlimiformer - "Pre Forward Hook", tell, 1
10/16/2023 10:25:23 - INFO - Unlimiformer - "Pre Forward Hook", me, 1
10/16/2023 10:25:23 - INFO - Unlimiformer - "Pre Forward Hook", what, 1
10/16/2023 10:25:23 - INFO - Unlimiformer - "Pre Forward Hook", Zel, 1
10/16/2023 10:25:23 - INFO - Unlimiformer - "Pre Forward Hook", ens, 1
10/16/2023 10:25:24 - INFO - Unlimiformer - "Pre Forward Hook", ky, 1
10/16/2023 10:25:24 - INFO - Unlimiformer - "Pre Forward Hook", is, 1
10/16/2023 10:25:24 - INFO - Unlimiformer - "Pre Forward Hook", doing, 1
10/16/2023 10:25:24 - INFO - Unlimiformer - "Pre Forward Hook", ?, 1
10/16/2023 10:25:24 - INFO - Unlimiformer - "Pre Forward Hook", [, 1
10/16/2023 10:25:24 - INFO - Unlimiformer - "Pre Forward Hook", /, 1
10/16/2023 10:25:25 - INFO - Unlimiformer - "Pre Forward Hook", INST, 1
10/16/2023 10:25:25 - INFO - Unlimiformer - "Pre Forward Hook", ], 1
10/16/2023 10:25:25 - INFO - Unlimiformer - "Pre Forward Hook", , 1
10/16/2023 10:25:25 - INFO - Unlimiformer - "Pre Forward Hook", As, 1
10/16/2023 10:25:25 - INFO - Unlimiformer - "Pre Forward Hook", a, 1
10/16/2023 10:25:25 - INFO - Unlimiformer - "Pre Forward Hook", helpful, 1
10/16/2023 10:25:26 - INFO - Unlimiformer - "Pre Forward Hook", assistant, 1
10/16/2023 10:25:26 - INFO - Unlimiformer - "Pre Forward Hook", ,, 1
10/16/2023 10:25:26 - INFO - Unlimiformer - "Pre Forward Hook", I, 1
10/16/2023 10:25:26 - INFO - Unlimiformer - "Pre Forward Hook", can, 1
10/16/2023 10:25:26 - INFO - Unlimiformer - "Pre Forward Hook", provide, 1
10/16/2023 10:25:26 - INFO - Unlimiformer - "Pre Forward Hook", information, 1
10/16/2023 10:25:27 - INFO - Unlimiformer - "Pre Forward Hook", based, 1
10/16/2023 10:25:27 - INFO - Unlimiformer - "Pre Forward Hook", on, 1
10/16/2023 10:25:27 - INFO - Unlimiformer - "Pre Forward Hook", the, 1
10/16/2023 10:25:27 - INFO - Unlimiformer - "Pre Forward Hook", given, 1
10/16/2023 10:25:27 - INFO - Unlimiformer - "Pre Forward Hook", cl, 1
10/16/2023 10:25:27 - INFO - Unlimiformer - "Pre Forward Hook", ues, 1
10/16/2023 10:25:28 - INFO - Unlimiformer - "Pre Forward Hook", ., 1
10/16/2023 10:25:28 - INFO - Unlimiformer - "Pre Forward Hook", However, 1
10/16/2023 10:25:28 - INFO - Unlimiformer - "Pre Forward Hook", ,, 1
10/16/2023 10:25:28 - INFO - Unlimiformer - "Pre Forward Hook", I, 1
10/16/2023 10:25:28 - INFO - Unlimiformer - "Pre Forward Hook", must, 1
10/16/2023 10:25:28 - INFO - Unlimiformer - "Pre Forward Hook", point, 1
10/16/2023 10:25:28 - INFO - Unlimiformer - "Pre Forward Hook", out, 1
10/16/2023 10:25:29 - INFO - Unlimiformer - "Pre Forward Hook", that, 1
10/16/2023 10:25:29 - INFO - Unlimiformer - "Pre Forward Hook", the, 1
10/16/2023 10:25:29 - INFO - Unlimiformer - "Pre Forward Hook", assumption, 1
10/16/2023 10:25:29 - INFO - Unlimiformer - "Pre Forward Hook", that, 1
10/16/2023 10:25:29 - INFO - Unlimiformer - "Pre Forward Hook", Zel, 1
10/16/2023 10:25:29 - INFO - Unlimiformer - "Pre Forward Hook", ens, 1
10/16/2023 10:25:30 - INFO - Unlimiformer - "Pre Forward Hook", ky, 1
10/16/2023 10:25:30 - INFO - Unlimiformer - "Pre Forward Hook", is, 1
10/16/2023 10:25:30 - INFO - Unlimiformer - "Pre Forward Hook", relax, 1
10/16/2023 10:25:30 - INFO - Unlimiformer - "Pre Forward Hook", ing, 1
10/16/2023 10:25:30 - INFO - Unlimiformer - "Pre Forward Hook", is, 1
10/16/2023 10:25:30 - INFO - Unlimiformer - "Pre Forward Hook", not, 1
10/16/2023 10:25:31 - INFO - Unlimiformer - "Pre Forward Hook", accurate, 1
10/16/2023 10:25:31 - INFO - Unlimiformer - "Pre Forward Hook", ., 1
10/16/2023 10:25:31 - INFO - Unlimiformer - "Pre Forward Hook", 
, 1
10/16/2023 10:25:31 - INFO - Unlimiformer - "Pre Forward Hook", 
, 1
10/16/2023 10:25:31 - INFO - Unlimiformer - "Pre Forward Hook", Z, 1
10/16/2023 10:25:31 - INFO - Unlimiformer - "Pre Forward Hook", el, 1
10/16/2023 10:25:32 - INFO - Unlimiformer - "Pre Forward Hook", ens, 1
10/16/2023 10:25:32 - INFO - Unlimiformer - "Pre Forward Hook", ky, 1
10/16/2023 10:25:32 - INFO - Unlimiformer - "Pre Forward Hook", is, 1
10/16/2023 10:25:32 - INFO - Unlimiformer - "Pre Forward Hook", the, 1
10/16/2023 10:25:32 - INFO - Unlimiformer - "Pre Forward Hook", President, 1
10/16/2023 10:25:32 - INFO - Unlimiformer - "Pre Forward Hook", of, 1
10/16/2023 10:25:33 - INFO - Unlimiformer - "Pre Forward Hook", Ukraine, 1
10/16/2023 10:25:33 - INFO - Unlimiformer - "Pre Forward Hook", ,, 1
10/16/2023 10:25:33 - INFO - Unlimiformer - "Pre Forward Hook", and, 1
10/16/2023 10:25:33 - INFO - Unlimiformer - "Pre Forward Hook", he, 1
10/16/2023 10:25:33 - INFO - Unlimiformer - "Pre Forward Hook", has, 1
10/16/2023 10:25:33 - INFO - Unlimiformer - "Pre Forward Hook", been, 1
10/16/2023 10:25:34 - INFO - Unlimiformer - "Pre Forward Hook", act, 1
10/16/2023 10:25:34 - INFO - Unlimiformer - "Pre Forward Hook", ively, 1
10/16/2023 10:25:34 - INFO - Unlimiformer - "Pre Forward Hook", involved, 1
10/16/2023 10:25:34 - INFO - Unlimiformer - "Pre Forward Hook", in, 1
10/16/2023 10:25:34 - INFO - Unlimiformer - "Pre Forward Hook", the, 1
10/16/2023 10:25:34 - INFO - Unlimiformer - "Pre Forward Hook", country, 1
10/16/2023 10:25:35 - INFO - Unlimiformer - "Pre Forward Hook", ', 1
10/16/2023 10:25:35 - INFO - Unlimiformer - "Pre Forward Hook", s, 1
10/16/2023 10:25:35 - INFO - Unlimiformer - "Pre Forward Hook", politics, 1
10/16/2023 10:25:35 - INFO - Unlimiformer - "Pre Forward Hook", and, 1
10/16/2023 10:25:35 - INFO - Unlimiformer - "Pre Forward Hook", international, 1
10/16/2023 10:25:35 - INFO - Unlimiformer - "Pre Forward Hook", relations, 1
10/16/2023 10:25:36 - INFO - Unlimiformer - "Pre Forward Hook", ., 1
10/16/2023 10:25:36 - INFO - Unlimiformer - "Pre Forward Hook", Therefore, 1
10/16/2023 10:25:36 - INFO - Unlimiformer - "Pre Forward Hook", ,, 1
10/16/2023 10:25:36 - INFO - Unlimiformer - "Pre Forward Hook", it, 1
10/16/2023 10:25:36 - INFO - Unlimiformer - "Pre Forward Hook", is, 1
10/16/2023 10:25:36 - INFO - Unlimiformer - "Pre Forward Hook", unlikely, 1
10/16/2023 10:25:37 - INFO - Unlimiformer - "Pre Forward Hook", that, 1
10/16/2023 10:25:37 - INFO - Unlimiformer - "Pre Forward Hook", he, 1
10/16/2023 10:25:37 - INFO - Unlimiformer - "Pre Forward Hook", is, 1
10/16/2023 10:25:37 - INFO - Unlimiformer - "Pre Forward Hook", relax, 1
10/16/2023 10:25:37 - INFO - Unlimiformer - "Pre Forward Hook", ing, 1
10/16/2023 10:25:37 - INFO - Unlimiformer - "Pre Forward Hook", or, 1
10/16/2023 10:25:38 - INFO - Unlimiformer - "Pre Forward Hook", painting, 1
10/16/2023 10:25:38 - INFO - Unlimiformer - "Pre Forward Hook", ,, 1
10/16/2023 10:25:38 - INFO - Unlimiformer - "Pre Forward Hook", as, 1
10/16/2023 10:25:38 - INFO - Unlimiformer - "Pre Forward Hook", these, 1
10/16/2023 10:25:38 - INFO - Unlimiformer - "Pre Forward Hook", activities, 1
10/16/2023 10:25:38 - INFO - Unlimiformer - "Pre Forward Hook", are, 1
10/16/2023 10:25:39 - INFO - Unlimiformer - "Pre Forward Hook", not, 1
10/16/2023 10:25:39 - INFO - Unlimiformer - "Pre Forward Hook", part, 1
10/16/2023 10:25:39 - INFO - Unlimiformer - "Pre Forward Hook", of, 1
10/16/2023 10:25:39 - INFO - Unlimiformer - "Pre Forward Hook", his, 1
10/16/2023 10:25:39 - INFO - Unlimiformer - "Pre Forward Hook", official, 1
10/16/2023 10:25:39 - INFO - Unlimiformer - "Pre Forward Hook", duties, 1
10/16/2023 10:25:39 - INFO - Unlimiformer - "Pre Forward Hook", or, 1
10/16/2023 10:25:40 - INFO - Unlimiformer - "Pre Forward Hook", respons, 1
10/16/2023 10:25:40 - INFO - Unlimiformer - "Pre Forward Hook", ib, 1
10/16/2023 10:25:40 - INFO - Unlimiformer - "Pre Forward Hook", ilities, 1
10/16/2023 10:25:40 - INFO - Unlimiformer - "Pre Forward Hook", ., 1
10/16/2023 10:25:40 - INFO - Unlimiformer - "Pre Forward Hook", 
, 1
10/16/2023 10:25:40 - INFO - Unlimiformer - "Pre Forward Hook", 
, 1
10/16/2023 10:25:41 - INFO - Unlimiformer - "Pre Forward Hook", If, 1
10/16/2023 10:25:41 - INFO - Unlimiformer - "Pre Forward Hook", you, 1
10/16/2023 10:25:41 - INFO - Unlimiformer - "Pre Forward Hook", have, 1
10/16/2023 10:25:41 - INFO - Unlimiformer - "Pre Forward Hook", any, 1
10/16/2023 10:25:41 - INFO - Unlimiformer - "Pre Forward Hook", other, 1
10/16/2023 10:25:41 - INFO - Unlimiformer - "Pre Forward Hook", questions, 1
10/16/2023 10:25:42 - INFO - Unlimiformer - "Pre Forward Hook", or, 1
10/16/2023 10:25:42 - INFO - Unlimiformer - "Pre Forward Hook", requests, 1
10/16/2023 10:25:42 - INFO - Unlimiformer - "Pre Forward Hook", for, 1
10/16/2023 10:25:42 - INFO - Unlimiformer - "Pre Forward Hook", information, 1
10/16/2023 10:25:42 - INFO - Unlimiformer - "Pre Forward Hook", ,, 1
10/16/2023 10:25:42 - INFO - Unlimiformer - "Pre Forward Hook", I, 1
10/16/2023 10:25:43 - INFO - Unlimiformer - "Pre Forward Hook", ', 1
10/16/2023 10:25:43 - INFO - Unlimiformer - "Pre Forward Hook", ll, 1
10/16/2023 10:25:43 - INFO - Unlimiformer - "Pre Forward Hook", do, 1
10/16/2023 10:25:43 - INFO - Unlimiformer - "Pre Forward Hook", my, 1
10/16/2023 10:25:43 - INFO - Unlimiformer - "Pre Forward Hook", best, 1
10/16/2023 10:25:43 - INFO - Unlimiformer - "Pre Forward Hook", to, 1
10/16/2023 10:25:44 - INFO - Unlimiformer - "Pre Forward Hook", assist, 1
10/16/2023 10:25:44 - INFO - Unlimiformer - "Pre Forward Hook", you, 1
10/16/2023 10:25:44 - INFO - Unlimiformer - "Pre Forward Hook", based, 1
10/16/2023 10:25:44 - INFO - Unlimiformer - "Pre Forward Hook", on, 1
10/16/2023 10:25:44 - INFO - Unlimiformer - "Pre Forward Hook", the, 1
10/16/2023 10:25:44 - INFO - Unlimiformer - "Pre Forward Hook", available, 1
10/16/2023 10:25:45 - INFO - Unlimiformer - "Pre Forward Hook", data, 1
10/16/2023 10:25:45 - INFO - Unlimiformer - "Pre Forward Hook", and, 1
10/16/2023 10:25:45 - INFO - Unlimiformer - "Pre Forward Hook", my, 1
10/16/2023 10:25:45 - INFO - Unlimiformer - "Pre Forward Hook", training, 1
10/16/2023 10:25:45 - INFO - Unlimiformer - "Pre Forward Hook", ., 1
10/16/2023 10:25:45 - INFO - Unlimiformer - "Pre Forward Hook", <s><s><s><s><s><s><s><s><s><s><s><s><s><s><s><s><s><s><s><s><s><s><s><s><s><s><s><s>[INST] <<SYS>>
You are a helpful assistant. Answer with short responses according to the question. 
<</SYS>>

, 60
10/16/2023 10:25:46 - INFO - Unlimiformer - "Pre Forward Hook", Based, 1
10/16/2023 10:25:46 - INFO - Unlimiformer - "Pre Forward Hook", on, 1
10/16/2023 10:25:46 - INFO - Unlimiformer - "Pre Forward Hook", the, 1
10/16/2023 10:25:46 - INFO - Unlimiformer - "Pre Forward Hook", above, 1
10/16/2023 10:25:46 - INFO - Unlimiformer - "Pre Forward Hook", information, 1
10/16/2023 10:25:46 - INFO - Unlimiformer - "Pre Forward Hook", ,, 1
10/16/2023 10:25:47 - INFO - Unlimiformer - "Pre Forward Hook", can, 1
10/16/2023 10:25:47 - INFO - Unlimiformer - "Pre Forward Hook", you, 1
10/16/2023 10:25:47 - INFO - Unlimiformer - "Pre Forward Hook", tell, 1
10/16/2023 10:25:47 - INFO - Unlimiformer - "Pre Forward Hook", me, 1
10/16/2023 10:25:47 - INFO - Unlimiformer - "Pre Forward Hook", who, 1
10/16/2023 10:25:47 - INFO - Unlimiformer - "Pre Forward Hook", is, 1
10/16/2023 10:25:47 - INFO - Unlimiformer - "Pre Forward Hook", relax, 1
10/16/2023 10:25:48 - INFO - Unlimiformer - "Pre Forward Hook", ing, 1
10/16/2023 10:25:48 - INFO - Unlimiformer - "Pre Forward Hook", ?, 1
10/16/2023 10:25:48 - INFO - Unlimiformer - "Pre Forward Hook", [, 1
10/16/2023 10:25:48 - INFO - Unlimiformer - "Pre Forward Hook", /, 1
10/16/2023 10:25:48 - INFO - Unlimiformer - "Pre Forward Hook", INST, 1
10/16/2023 10:25:48 - INFO - Unlimiformer - "Pre Forward Hook", ], 1
10/16/2023 10:25:49 - INFO - Unlimiformer - "Pre Forward Hook", , 1
10/16/2023 10:25:49 - INFO - Unlimiformer - "Pre Forward Hook", Based, 1
10/16/2023 10:25:49 - INFO - Unlimiformer - "Pre Forward Hook", on, 1
10/16/2023 10:25:49 - INFO - Unlimiformer - "Pre Forward Hook", the, 1
10/16/2023 10:25:49 - INFO - Unlimiformer - "Pre Forward Hook", information, 1
10/16/2023 10:25:49 - INFO - Unlimiformer - "Pre Forward Hook", provided, 1
10/16/2023 10:25:50 - INFO - Unlimiformer - "Pre Forward Hook", ,, 1
10/16/2023 10:25:50 - INFO - Unlimiformer - "Pre Forward Hook", it, 1
10/16/2023 10:25:50 - INFO - Unlimiformer - "Pre Forward Hook", appears, 1
10/16/2023 10:25:50 - INFO - Unlimiformer - "Pre Forward Hook", that, 1
10/16/2023 10:25:50 - INFO - Unlimiformer - "Pre Forward Hook", Zel, 1
10/16/2023 10:25:50 - INFO - Unlimiformer - "Pre Forward Hook", ens, 1
10/16/2023 10:25:51 - INFO - Unlimiformer - "Pre Forward Hook", ky, 1
10/16/2023 10:25:51 - INFO - Unlimiformer - "Pre Forward Hook", is, 1
10/16/2023 10:25:51 - INFO - Unlimiformer - "Pre Forward Hook", relax, 1
10/16/2023 10:25:51 - INFO - Unlimiformer - "Pre Forward Hook", ing, 1
10/16/2023 10:25:51 - INFO - Unlimiformer - "Pre Forward Hook", ., 1
